Movie Name,Actor Name
Aqua Teen Hunger Force: The Movie,Matt Maiellaro
Aqua Teen Hunger Force: The Movie,Carey Means
Aqua Teen Hunger Force: The Movie,Dana Snyder
Aqua Teen Hunger Force: The Movie,Dave Willis
Aqua Teen Hunger Force: The Movie,Andy Merrill
We Are Marshall,Matthew McConaughey
We Are Marshall,Matthew Fox
We Are Marshall,Anthony Mackie
We Are Marshall,David Strathairn
We Are Marshall,Ian McShane
Babylon A.D.,Vin Diesel
Babylon A.D.,Melanie Thierry
Babylon A.D.,Michelle Yeoh
Babylon A.D.,Lambert Wilson
Babylon A.D.,Mark Strong
Kick-Ass,Aaron Johnson
Kick-Ass,Christopher Mintz-Plasse
Kick-Ass,Chloë Grace Moretz
Kick-Ass,Mark Strong
Kick-Ass,Nicolas Cage
Detroit Rock City,Edward Furlong
Detroit Rock City,Natasha Lyonne
Detroit Rock City,Sam Huntington
Detroit Rock City,James DeBello
Detroit Rock City,Giuseppe Andrews
Bridget Jones: The Edge Of Reason,Renée Zellweger
Bridget Jones: The Edge Of Reason,Colin Firth
Bridget Jones: The Edge Of Reason,Hugh Grant
Bridget Jones: The Edge Of Reason,Jacinda Barrett
Bridget Jones: The Edge Of Reason,Jim Broadbent
The Kid,Bruce Willis
The Kid,Spencer Breslin
The Kid,Emily Mortimer
The Kid,Lily Tomlin
The Kid,Chi McBride
The Cable Guy,Jim Carrey
The Cable Guy,Matthew Broderick
The Cable Guy,Leslie Mann
The Cable Guy,George Segal
The Cable Guy,Jack Black
Wall Street 2: Money Never Sleeps,Michael Douglas
Wall Street 2: Money Never Sleeps,Shia LaBeouf
Wall Street 2: Money Never Sleeps,Josh Brolin
Wall Street 2: Money Never Sleeps,Carey Mulligan
Wall Street 2: Money Never Sleeps,Eli Wallach
State of Play,Russell Crowe
State of Play,Ben Affleck
State of Play,Rachel McAdams
State of Play,Helen Mirren
State of Play,Robin Wright
The Grudge,Sarah Michelle Gellar
The Grudge,Jason Behr
The Grudge,KaDee Strickland
The Grudge,Clea DuVall
The Grudge,Bill Pullman
Intolerable Cruelty,George Clooney
Intolerable Cruelty,Catherine Zeta-Jones
Intolerable Cruelty,Cedric the Entertainer
Intolerable Cruelty,Geoffrey Rush
Intolerable Cruelty,Billy Bob Thornton
Argo,Ben Affleck
Argo,Alan Arkin
Argo,Bryan Cranston
Argo,John Goodman
Argo,Victor Garber
What Planet Are You From?,Garry Shandling
What Planet Are You From?,Annette Bening
What Planet Are You From?,Greg Kinnear
What Planet Are You From?,Ben Kingsley
What Planet Are You From?,Linda Fiorentino
Grandma's Boy,Linda Cardellini
Grandma's Boy,Frank Coraci
Grandma's Boy,Allen Covert
Grandma's Boy,Doris Roberts
Grandma's Boy,Rob Schneider
America's Sweethearts,Julia Roberts
America's Sweethearts,Billy Crystal
America's Sweethearts,Catherine Zeta-Jones
America's Sweethearts,John Cusack
America's Sweethearts,Hank Azaria
Gladiator,Russell Crowe
Gladiator,Joaquin Phoenix
Gladiator,Connie Nielsen
Gladiator,Oliver Reed
Gladiator,Derek Jacobi
Diner,Daniel Stern
Diner,Mickey Rourke
Diner,Kevin Bacon
Diner,Ellen Barkin
Diner,Paul Reiser
Barney's Great Adventure,George Hearn
Barney's Great Adventure,Shirley Douglas
Barney's Great Adventure,Trevor Morgan
Barney's Great Adventure,Kyla Pratt
Barney's Great Adventure,Diana Rice
Layer Cake,Daniel Craig
Layer Cake,Jason Flemyng
Layer Cake,Michael Gambon
Layer Cake,Colm Meaney
Layer Cake,Tom Hardy
The Pink Panther,Steve Martin
The Pink Panther,Beyonce Knowles
The Pink Panther,Jean Reno
The Pink Panther,Kevin Kline
The Pink Panther,Emily Mortimer
L.A. Confidential,Kevin Spacey
L.A. Confidential,Russell Crowe
L.A. Confidential,Guy Pearce
L.A. Confidential,Kim Basinger
L.A. Confidential,Danny De Vito
Tiny Furniture,Lena Dunham
Tiny Furniture,Laurie Simmons
Tiny Furniture,Grace Dunham
Tiny Furniture,Rachel Howe
Tiny Furniture,Merritt Wever
Die Unendliche Geschichte,Moses Gunn
The Guard,Brendan Gleeson
The Guard,Don Cheadle
The Guard,Liam Cunningham
The Guard,David Wilmot
The Guard,Rory Keenan
The Frozen Ground,Nicolas Cage
The Frozen Ground,John Cusack
The Frozen Ground,Vanessa Hudgens
The Frozen Ground,"Curtis ""50 Cent"" Jackson"
I'm Not There,Cate Blanchett
I'm Not There,Julianne Moore
I'm Not There,Richard Gere
I'm Not There,Christian Bale
I'm Not There,Heath Ledger
The Book Thief,Geoffrey Rush
The Book Thief,Emily Watson
The Book Thief,Sophie Nelisse
The Book Thief,Ben Schnetzer
The Book Thief,Nico Liersch
Babel,Brad Pitt
Babel,Cate Blanchett
Babel,Gael Garcia Bernal
Babel,Koji Yakusho
Babel,Adriana Barraza
Frost-Nixon,Frank Langella
Frost-Nixon,Michael Sheen
Frost-Nixon,Kevin Bacon
Frost-Nixon,Rebecca Hall
Frost-Nixon,Toby Jones
Diamonds,Jenny McCarthy
Diamonds,Kirk Douglas
Diamonds,Dan Aykroyd
Diamonds,Corbin Allred
Diamonds,Kurt Fuller
Breakfast of Champions,Bruce Willis
Breakfast of Champions,Albert Finney
Breakfast of Champions,Nick Nolte
Breakfast of Champions,Barbara Hershey
Breakfast of Champions,Glenne Headly
The Black Dahlia,Josh Hartnett
The Black Dahlia,Aaron Eckhart
The Black Dahlia,Scarlett Johansson
The Black Dahlia,Hilary Swank
The Black Dahlia,Mia Kirshner
An Education,Alfred Molina
An Education,Dominic Cooper
An Education,Emma Thompson
An Education,Olivia Williams
An Education,Peter Sarsgaard
Darkness Falls,Chaney Kley
Darkness Falls,Emma Caulfield
Darkness Falls,Joshua Anderson
Darkness Falls,Andrew Bayly
Darkness Falls,Emily Browning
The Back-up Plan,Jennifer Lopez
The Back-up Plan,Alex O'Loughlin
The Back-up Plan,Anthony Anderson
The Back-up Plan,Frank Welker
Draft Day,Kevin Costner
Draft Day,Jennifer Garner
Draft Day,Denis Leary
Draft Day,Frank Langella
Draft Day,Sam Elliott
Seven Years in Tibet,Brad Pitt
Seven Years in Tibet,David Thewlis
Seven Years in Tibet,B.D. Wong
Seven Years in Tibet,Mako
Seven Years in Tibet,Danny Denzongpa
Bran Nue Dae,Geoffrey Rush
Bran Nue Dae,Rocky McKenzie
Bran Nue Dae,Jessica Mauboy
Bran Nue Dae,Ernie Dingo
Bran Nue Dae,Missy Higgins
Crossover,"Phillip ""Hot Sauce"" Champion"
Crossover,Welsey Johnson
Crossover,Wayne Brady
Crossover,Eva Pigford
Crossover,Anthony Mackie
Drillbit Taylor,Owen Wilson
Drillbit Taylor,Leslie Mann
Drillbit Taylor,Troy Gentile
Drillbit Taylor,Nate Hartley
Drillbit Taylor,David Dorfman
All the King's Men,Sean Penn
All the King's Men,Jude Law
All the King's Men,Anthony Hopkins
All the King's Men,Kate Winslet
All the King's Men,Mark Ruffalo
Des Hommes et Des Dieux,Lambert Wilson
Des Hommes et Des Dieux,Michael Lonsdale
Des Hommes et Des Dieux,Olivier Rabourdin
Des Hommes et Des Dieux,Philippe Laudenbach
Des Hommes et Des Dieux,Jacques Herlin
Walk Hard: The Dewey Cox Story,John C. Reilly
Walk Hard: The Dewey Cox Story,Jenna Fischer
Walk Hard: The Dewey Cox Story,Tim Meadows
Walk Hard: The Dewey Cox Story,Kristen Wiig
Walk Hard: The Dewey Cox Story,Raymond J. Barry
Monster,Charlize Theron
Monster,Christina Ricci
Monster,Bruce Dern
Monster,Pruitt Taylor Vince
Monster,Scott Wilson
Margin Call,Kevin Spacey
Margin Call,Paul Bettany
Margin Call,Jeremy Irons
Margin Call,Zachary Quinto
Margin Call,Penn Badgley
American Reunion,Jason Biggs
American Reunion,Alyson Hannigan
American Reunion,Chris Klein
American Reunion,Thomas Ian Nicholas
American Reunion,Tara Reid
Birth,Nicole Kidman
Birth,Cameron Bright
Birth,Danny Huston
Birth,Lauren Bacall
Birth,Arliss Howard
Homefront,Jason Statham
Homefront,James Franco
Homefront,Winona Ryder
Homefront,Kate Bosworth
Homefront,Rachelle Lefevre
House of Flying Daggers,Zhang Ziyi
House of Flying Daggers,Andy Lau
House of Flying Daggers,Takeshi Kaneshiro
House of Flying Daggers,Dandan Song
Beasts of the Southern Wild,Quvenzhané Wallis
Beasts of the Southern Wild,Dwight Henry
Beasts of the Southern Wild,Levy Easterly
Beasts of the Southern Wild,Lowell Landes
Beasts of the Southern Wild,Pamela Harper
Time Bandits,Sean Connery
Time Bandits,Kenny Baker
Time Bandits,John Cleese
Time Bandits,Ian Holm
Time Bandits,David Warner
Maurice Richard,Roy Dupuis
Stripes,Bill Murray
Stripes,Sean Young
Stripes,Bill Paxton
Stripes,Harold Ramis
Stripes,John Candy
Quills,Patrick Malahide
Quills,Amelia Warner
Quills,Jane Menelaus
Quills,Stephen Moyer
Quills,Stephen Marcus
Kinsey,Liam Neeson
Kinsey,Laura Linney
Kinsey,Chris O'Donnell
Kinsey,Tim Curry
Kinsey,Timothy Hutton
Adaptation,Nicolas Cage
Adaptation,Meryl Streep
Adaptation,Chris Cooper
Adaptation,Brian Cox
Adaptation,John Cusack
Riddick,Vin Diesel
Riddick,Jordi Molla
Riddick,Matt Nable
Riddick,Kattee Sackhoff
Riddick,Dave Bautista
The Bucket List,Jack Nicholson
The Bucket List,Morgan Freeman
The Bucket List,Sean Hayes
The Bucket List,Rob Morrow
The Bucket List,Beverly Todd
In Her Line of Fire,Mariel Hemingway
In Her Line of Fire,David Keith
The Losers,Jeffrey Dean Morgan
The Losers,Zoe Saldana
The Losers,Chris Evans
The Losers,Idris Elba
The Losers,Columbus Short
Das Leben der Anderen,Sebastian Koch
Hanging Up,Meg Ryan
Hanging Up,Diane Keaton
Hanging Up,Lisa Kudrow
Hanging Up,Walter Matthau
Hanging Up,Adam Arkin
8 Heads in a Duffel Bag,Joe Pesci
8 Heads in a Duffel Bag,Kristy Swanson
8 Heads in a Duffel Bag,David Spade
8 Heads in a Duffel Bag,George Hamilton
8 Heads in a Duffel Bag,Dyan Cannon
Witchboard,Todd Allen
Witchboard,Clare Bristol
Witchboard,Burke Byrnes
Witchboard,Gloria Hayes
Witchboard,Tawny Kitaen
Fido,Carrie Anne Moss
Fido,Billy Connolly
Fido,K'Sun Ray
Fido,Henry Czerny
Fido,Dylan Baker
Queen of the Damned,Stuart Townsend
Queen of the Damned,Marguerite Moreau
Queen of the Damned,Aaliyah
Queen of the Damned,Vincent Perez
Queen of the Damned,Paul McGann
The Aviator,Leonardo DiCaprio
The Aviator,Cate Blanchett
The Aviator,Kate Beckinsale
The Aviator,John C. Reilly
The Aviator,Alec Baldwin
Kung Pow: Enter the Fist,Tad Horino
Kung Pow: Enter the Fist,Joon B. Kim
Kung Pow: Enter the Fist,Steve Oedekerk
Kung Pow: Enter the Fist,Woon Young Park
Kung Pow: Enter the Fist,Philip Tan
Bobby,Harry Belafonte
Bobby,Joy Bryant
Bobby,Nick Cannon
Bobby,Emilio Estevez
Bobby,Laurence Fishburne
Love and Other Catastrophes,Frances O'Connor
Oscar and Lucinda,Ralph Fiennes
Oscar and Lucinda,Cate Blanchett
Oscar and Lucinda,Ciaran Hinds
Oscar and Lucinda,Tom Wilkinson
Oscar and Lucinda,Richard Roxburgh
Million Dollar Baby,Clint Eastwood
Million Dollar Baby,Hilary Swank
Million Dollar Baby,Morgan Freeman
Million Dollar Baby,Anthony Mackie
Million Dollar Baby,Jay Baruchel
Reign of Fire,Matthew McConaughey
Reign of Fire,Christian Bale
Reign of Fire,Izabella Scorupco
Reign of Fire,Gerard Butler
Reign of Fire,Alexander Siddig
Freeway,Amanda Plummer
Freeway,Kiefer Sutherland
Freeway,Reese Witherspoon
Freeway,Dan Hedaya
Freeway,Brittany Murphy
Ballistic: Ecks vs. Sever,Talisa Soto
Ballistic: Ecks vs. Sever,Miguel Sandoval
Ballistic: Ecks vs. Sever,Gregg Henry
Ballistic: Ecks vs. Sever,Aidan Drummond
Ballistic: Ecks vs. Sever,Mike Dopud
The Punisher,Thomas Jane
The Punisher,John Travolta
The Punisher,Will Patton
The Punisher,Roy Scheider
The Punisher,Laura Harring
Wimbledon,Kirsten Dunst
Wimbledon,Paul Bettany
Wimbledon,Sam Neill
Wimbledon,Jon Favreau
Wimbledon,Bernard Hill
Puss in Boots,Antonio Banderas
Puss in Boots,Salma Hayek
Puss in Boots,Zach Galifianakis
Puss in Boots,Billy Bob Thornton
Puss in Boots,Amy Sedaris
Hotel Rwanda,Don Cheadle
Hotel Rwanda,Nick Nolte
Hotel Rwanda,Joaquin Phoenix
Hotel Rwanda,Sophie Okonedo
Hotel Rwanda,David Patrick O'Hara
Kurtlar vadisi - Irak,Billy Zane
Kurtlar vadisi - Irak,Gary Busey
Kurtlar vadisi - Irak,Spencer Garrett
Kurtlar vadisi - Irak,Diego Serrano
Kurtlar vadisi - Irak,Ghassan Massoud
Dirty Work,Norm MacDonald
Dirty Work,Jack Warden
Dirty Work,Artie Lange
Dirty Work,Traylor Howard
Dirty Work,Don Rickles
PCU,Jon Favreau
PCU,Jake Busey
PCU,David Spade
PCU,Jeremy Piven
PCU,Chris Young
40 Days and 40 Nights,Josh Hartnett
40 Days and 40 Nights,Shannyn Sossamon
40 Days and 40 Nights,Monet Mazur
40 Days and 40 Nights,Maggie Gyllenhaal
40 Days and 40 Nights,Emmanuelle Vaugier
The Man,Samuel L. Jackson
The Man,Eugene Levy
The Man,Miguel Ferrer
The Man,Luke Gross
The Man,Anthony Mackie
Inglourious Basterds,Brad Pitt
Inglourious Basterds,Melanie Laurent
Inglourious Basterds,Christoph Waltz
Inglourious Basterds,Eli Roth
Inglourious Basterds,Michael Fassbender
Tumbleweeds,Janet McTeer
Tumbleweeds,Kimberly Brown
Tumbleweeds,Gavin O'Connor
Tumbleweeds,Jay O. Sanders
Tumbleweeds,Lois Smith
The Hundred-Foot Journey,Helen Mirren
The Hundred-Foot Journey,Om Puri
The Hundred-Foot Journey,Manish Dayal
The Hundred-Foot Journey,Charlotte Le Bon
The Hundred-Foot Journey,Amit Shah
The Forgotten,Julianne Moore
The Forgotten,Dominic West
The Forgotten,Gary Sinise
The Forgotten,Alfre Woodard
The Forgotten,Linus Roach
Pushing Tin,John Cusack
Pushing Tin,Billy Bob Thornton
Pushing Tin,Cate Blanchett
Pushing Tin,Angelina Jolie
Pushing Tin,Jake Weber
There Be Dragons,Charlie Cox
There Be Dragons,Wes Bentley
There Be Dragons,Dougray Scott
There Be Dragons,Rodrigo Santoro
There Be Dragons,Derek Jacobi
Imaginary Heroes,Sigourney Weaver
Imaginary Heroes,Emile Hirsch
Imaginary Heroes,Jeff Daniels
Imaginary Heroes,Michelle Williams
Imaginary Heroes,Kip Pardue
Ella Enchanted,Anne Hathaway
Ella Enchanted,Hugh Dancy
Ella Enchanted,Cary Elwes
Ella Enchanted,Patrick Bergin
Ella Enchanted,Steve Coogan
Judge Dredd,Sylvester Stallone
Judge Dredd,Scott Wilson
Judge Dredd,James Remar
Judge Dredd,Joan Chen
Judge Dredd,Jurgen Prochnow
Wanderlust,Paul Rudd
Wanderlust,Jennifer Aniston
Wanderlust,Justin Theroux
Wanderlust,Alan Alda
Wanderlust,Malin Akerman
Stop-Loss,Ryan Phillippe
Stop-Loss,Abbie Cornish
Stop-Loss,Channing Tatum
Stop-Loss,Joseph Gordon-Levitt
Stop-Loss,Ciaran Hinds
Alice in Wonderland,Johnny Depp
Alice in Wonderland,Mia Wasikowska
Alice in Wonderland,Helena Bonham Carter
Alice in Wonderland,Anne Hathaway
Alice in Wonderland,Crispin Glover
The Adventures of Pluto Nash,"Miguel A. Núñez, Jr."
The Adventures of Pluto Nash,Eddie Murphy
The Adventures of Pluto Nash,Rosario Dawson
The Adventures of Pluto Nash,Jay Mohr
The Adventures of Pluto Nash,Randy Quaid
Salvando al Soldado Perez,Miguel Rodarte
Salvando al Soldado Perez,Benito Garcia
Salvando al Soldado Perez,Jaime Camil
Salvando al Soldado Perez,Jesus Ochoa
Salvando al Soldado Perez,Gerardo Taracena
"As Above, So Below",Perdita Weeks
"As Above, So Below",Ben Feldman
"As Above, So Below",Edwin Hodge
"As Above, So Below",Francois Civil
"As Above, So Below",Marion Lambert
Summer of Sam,John Leguizamo
Summer of Sam,Adrien Brody
Summer of Sam,Mira Sorvino
Summer of Sam,Jennifer Esposito
Summer of Sam,Anthony LaPaglia
The Iron Giant,Bob Bergen
The Iron Giant,Jennifer Aniston
The Iron Giant,Eli Marienthal
The Iron Giant,Cloris Leachman
The Iron Giant,M. Emmet Walsh
The Best Exotic Marigold Hotel,Judi Dench
The Best Exotic Marigold Hotel,Bill Nighy
The Best Exotic Marigold Hotel,Penelope Wilton
The Best Exotic Marigold Hotel,Dev Patel
The Best Exotic Marigold Hotel,Celia Imrie
Showtime,Robert De Niro
Showtime,Eddie Murphy
Showtime,Rene Russo
Showtime,Frankie Faison
Showtime,William Shatner
Into the Wild,Emile Hirsch
Into the Wild,Marcia Gay Harden
Into the Wild,William Hurt
Into the Wild,Jena Malone
Into the Wild,Catherine Keener
Sex Drive,James Marsden
Sex Drive,Seth Green
Sex Drive,David Koechner
Sex Drive,Josh Zuckerman
Sex Drive,Amanda Crew
The Beach,Leonardo DiCaprio
The Beach,Tilda Swinton
The Beach,Virginie Ledoyen
The Beach,Guillaume Canet
The Beach,Robert Carlyle
Black Rock,Katie Aselton
Black Rock,Lake Bell
Black Rock,Kate Bosworth
Black Rock,Will Bouvier
Black Rock,Jay Paulson
Dancer in the Dark,Stellan Skarsgård
Dancer in the Dark,Björk
Dancer in the Dark,Catherine Deneuve
Dancer in the Dark,David Morse
Dancer in the Dark,Peter Stormare
Michael Clayton,George Clooney
Michael Clayton,Tom Wilkinson
Michael Clayton,Tilda Swinton
Michael Clayton,Sydney Pollack
Michael Clayton,Michael O'Keefe
The Dark Hours,Kate Greenhouse
The Dark Hours,Gordon Currie
The Dark Hours,Iris Graham
The Dark Hours,Aidan Devine
The Dark Hours,Dov Tiefenbach
Turbulence,Ray Liotta
Turbulence,Hector Elizondo
Turbulence,Brendan Gleeson
Turbulence,Lauren Holly
Turbulence,Rachel Ticotin
The Bodyguard,Kevin Costner
The Bodyguard,Whitney Houston
The Bodyguard,Mike Starr
The Bodyguard,Bill Cobbs
The Bodyguard,Richard Schiff
Woo,Jada Pinkett Smith
Woo,Pam Grier
Woo,LL Cool J
Woo,David Chappelle
Woo,Orlando Jones
Soul Plane,Snoop Dogg
Soul Plane,Tom Arnold
Soul Plane,Method Man
Soul Plane,Terry Crews
Soul Plane,Mo'Nique
Finding Nemo,Albert Brooks
Finding Nemo,Ellen DeGeneres
Finding Nemo,Alexander Gould
Finding Nemo,Willem Dafoe
Finding Nemo,Brad Garrett
All About Steve,Sandra Bullock
All About Steve,Thomas Haden Church
All About Steve,Bradley Cooper
All About Steve,Ken Jeong
All About Steve,DJ Qualls
Welcome to the Dollhouse,Brendan Sexton III
Welcome to the Dollhouse,Heather Matarazzo
Welcome to the Dollhouse,Christina Vidal
Welcome to the Dollhouse,Ken Leung
New Year's Eve,Michelle Pfeiffer
New Year's Eve,Zac Efron
New Year's Eve,Charlotte Marshall-Fricker
New Year's Eve,Fiona Choi
New Year's Eve,Mary Maruerite Keane
Zodiac,Jake Gyllenhaal
Zodiac,Mark Ruffalo
Zodiac,"Robert Downey, Jr."
Zodiac,Anthony Edwards
Zodiac,Brian Cox
Bewitched,Nicole Kidman
Bewitched,Will Ferrell
Bewitched,Shirley MacLaine
Bewitched,Michael Caine
Bewitched,Jason Schwartzman
The Twilight Saga: New Moon,Kristen Stewart
The Twilight Saga: New Moon,Christina Jastrzembska
The Twilight Saga: New Moon,Robert Pattinson
The Twilight Saga: New Moon,Billy Burke
The Twilight Saga: New Moon,Anna Kendrick
Frequency,Dennis Quaid
Frequency,James Caviezel
Frequency,Elizabeth Mitchell
Frequency,Andre Braugher
Frequency,Shawn Doyle
The Counselor,Michael Fassbender
The Counselor,Penelope Cruz
The Counselor,Cameron Diaz
The Counselor,Javier Bardem
The Counselor,Brad Pitt
Serendipity,John Cusack
Serendipity,Kate Beckinsale
Serendipity,Molly Shannon
Serendipity,Jeremy Piven
Serendipity,Bridget Moynahan
Ocean's Twelve,George Clooney
Ocean's Twelve,Brad Pitt
Ocean's Twelve,Matt Damon
Ocean's Twelve,Catherine Zeta-Jones
Ocean's Twelve,Don Cheadle
Inside Job,Matt Damon
Being John Malkovich,David Fincher
Being John Malkovich,Spike Jonze
Being John Malkovich,Ned Bellamy
Being John Malkovich,Sean Penn
Being John Malkovich,W. Earl Brown
Batman Returns,Michael Keaton
Batman Returns,Danny De Vito
Batman Returns,Michelle Pfeiffer
Batman Returns,Christopher Walken
Batman Returns,Michael Gough
Charlie's Angels,Cameron Diaz
Charlie's Angels,Drew Barrymore
Charlie's Angels,Lucy Alexis Liu
Charlie's Angels,Bill Murray
Charlie's Angels,Sam Rockwell
Gone with the Wind,Vivien Leigh
Gone with the Wind,Clark Gable
Gone with the Wind,Leslie Howard
Gone with the Wind,Olivia de Havilland
Gone with the Wind,Hattie McDaniel
Crooklyn,Alfre Woodard
Crooklyn,Delroy Lindo
Crooklyn,Isaiah Washington
Crooklyn,RuPaul Charles
